Timestamp,session.code,participant.label,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25
2023/10/04 11:43:14 AM GMT+9,9kzoh9x9,923,いいえ、わかりにくいところがありました,はい、難しかったです,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,即決価格の時点で利益が得れたため,ネットでの評判を確認したり、他の誰かに一度相談してから購入するかどうかを決める,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ２：賞金A＝2400円、賞金B＝3600円,3630円,25,30,47,5,2000,5,12,損失を出している,40,4,31
2023/10/04 11:43:16 AM GMT+9,9kzoh9x9,932,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,他の人に取られる可能性があるから,他の店にも足を運び、一番値段が安い店を探す,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ１：賞金A＝2800円、賞金B＝2800円,3548円,25,30,47,5,2000,5,20,損失を出している,50,4,29
2023/10/04 11:43:26 AM GMT+9,9kzoh9x9,922,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,その時の評価額が即決価格より高く、100円以上の利益が見込めたから,ネットでの評判を確認したり、他の誰かに一度相談してから購入するかどうかを決める,比較的混んでいない時間帯まで待ってから出かける,くじ２：賞金A＝2400円、賞金B＝3600円,3467円,10,30,32,5,2000,50,20,損失を出している,60,8,30
2023/10/04 11:43:26 AM GMT+9,9kzoh9x9,901,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,評価値と即決価格の差額が大きいと感じたから,他の店にも足を運び、一番値段が安い店を探す,比較的混んでいない時間帯まで待ってから出かける,くじ４：賞金A＝1600円、賞金B＝5200円,1か月後に3000円を受け取る,25,30,24,5,2000,10,40,利益を上げている,60,5,31
2023/10/04 11:44:37 AM GMT+9,9kzoh9x9,912,はい、わかりやすかったです,いいえ、簡単でした,売ったことも買ったこともある,それ以下の頻度,入札終了直前まで様子を見て、一気に高い価格を付けて落札をねらう,入札価格が即決価格に近くなるまで、即決価格では購入しない,どちらでもかまわない,該当なし,即決価格で購入した場合がある,利益が出るから。価格競争をするメリットと比較すると確実に少額でも利益をえたかったから。,次の日まで待って、まだその商品が欲しい場合は購入する,比較的混んでいない時間帯まで待ってから出かける,くじ２：賞金A＝2400円、賞金B＝3600円,3548円,25,25,10,100,0,10,20,損失を出している,8,4,29
2023/10/04 11:44:45 AM GMT+9,9kzoh9x9,921,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,即決価格の時点で、利益が発生する状況であったため。,購入した場合に残り資金があまりにも少なくなりそうだったらあきらめる,比較的混んでいない時間帯まで待ってから出かける,くじ２：賞金A＝2400円、賞金B＝3600円,1か月後に3000円を受け取る,6,30,24,100,0,10,20,損失を出している,60,4,30
2023/10/04 11:45:01 AM GMT+9,9kzoh9x9,906,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,利益が確実にプラスになったから,その店ですぐに購入する,比較的混んでいない時間帯まで待ってから出かける,くじ３：賞金A＝2000円、賞金B＝4400円,3387円,4,25,47,20,2000,5,20,損失を出している,4,4,29
2023/10/04 11:45:33 AM GMT+9,9kzoh9x9,910,いいえ、わかりにくいところがありました,はい、難しかったです,売ったことも買ったこともある,2週間に1回程度,あらかじめ購入価格の上限を決めておき、それ以上に価格が上昇したらあきらめる,他の人が入札してきたら、すぐに即決価格で購入する,即決価格が設定されていないオークションの方がよい,即決価格で確実に購入できるから,即決価格で購入した場合がある,必ず手に入れたいと思ったから,他の店にも足を運び、一番値段が安い店を探す,比較的混んでいない時間帯まで待ってから出かける,くじ１：賞金A＝2800円、賞金B＝2800円,3152円,80,7,12,100,2000,5,8,損失を出している,2,9,31
2023/10/04 11:46:11 AM GMT+9,9kzoh9x9,916,はい、わかりやすかったです,いいえ、簡単でした,物を買ったことがある,売り買いしたことがない,あらかじめ購入価格の上限を決めておき、それ以上に価格が上昇したらあきらめる,即決価格では購入したことがない,どちらでもかまわない,該当なし,即決価格で購入した場合がある,少しでも利益が出るならと安全志向で選択した,ネットでの評判を確認したり、他の誰かに一度相談してから購入するかどうかを決める,比較的混んでいない時間帯まで待ってから出かける,くじ２：賞金A＝2400円、賞金B＝3600円,1か月後に3000円を受け取る,10,30,47,5,2000,5,20,損失を出している,20,4,9
2023/10/04 11:46:48 AM GMT+9,9kzoh9x9,929,いいえ、わかりにくいところがありました,はい、難しかったです,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,即決価格が設定されているオークションの方がよい,入札で競争することを避けることができるから,即決価格で購入した場合がある,利益が少しでも出る場合は即決価格で購入した,ネットでの評判を確認したり、他の誰かに一度相談してから購入するかどうかを決める,比較的混んでいない時間帯まで待ってから出かける,くじ２：賞金A＝2400円、賞金B＝3600円,3548円,2,30,12,20,3000,10,15,損失を出している,60,8,30
2023/10/04 11:47:13 AM GMT+9,9kzoh9x9,918,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,即決価格で購入することにより利益が発生するのならば、相手の思考が読み取れなくても、購入することは損にはならないから。,他の店にも足を運び、一番値段が安い店を探す,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ６：賞金A＝200円、賞金B＝7000円,3797円,8,30,43,100,0,5,23,損失を出している,15,4,31
2023/10/04 11:50:23 AM GMT+9,9kzoh9x9,919,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,４人いるオークションでは、即決価格を上回る評価値を持った人が自分以外にもいる可能性が高くなると考えた為,購入した場合に残り資金があまりにも少なくなりそうだったらあきらめる,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ４：賞金A＝1600円、賞金B＝5200円,3797円,30,30,47,100,1000,5,35,利益を上げている,44,5,29
2023/10/04 11:51:30 AM GMT+9,9kzoh9x9,904,いいえ、わかりにくいところがありました,はい、難しかったです,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,価格が低い場合誰も入札しないと思ったから,他の店にも足を運び、一番値段が安い店を探す,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ５：賞金A＝1200円、賞金B＝6000円,1か月後に3000円を受け取る,5,20,20,7,-5000,10,25,損失を出している,10,3,31
2023/10/04 11:52:11 AM GMT+9,9kzoh9x9,914,いいえ、わかりにくいところがありました,はい、難しかったです,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,評価額が即決価格より高かった場合、利益が必ず出るから。,ネットでの評判を確認したり、他の誰かに一度相談してから購入するかどうかを決める,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ５：賞金A＝1200円、賞金B＝6000円,3797円,25%,30,5,100,2000,10,26,損失を出している,89,4,29
2023/10/04 11:53:08 AM GMT+9,9kzoh9x9,909,はい、わかりやすかったです,はい、難しかったです,物を買ったことがある,それ以下の頻度,入札終了直前まで様子を見て、一気に高い価格を付けて落札をねらう,入札価格が即決価格に近くなるまで、即決価格では購入しない,即決価格が設定されているオークションの方がよい,即決価格で確実に購入できるから,即決価格で購入した場合がある,即決価格で購入した場合にリスクを負わずに利益を得るチャンスを手にできるため。,他の店にも足を運び、一番値段が安い店を探す,世間での話題もひと段落して、行列ができなくなった頃になってから食べに行く,くじ２：賞金A＝2400円、賞金B＝3600円,3797円,10,30,10,20,2000,10,30,損失を出している,4,4,6
2023/10/04 11:54:25 AM GMT+9,9kzoh9x9,930,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,利益が出ており、他人が落札する可能性があり確実に利益を得るため,その店ですぐに購入する,比較的混んでいない時間帯まで待ってから出かける,くじ５：賞金A＝1200円、賞金B＝6000円,3797円,25,30,47,5,2000,5,14,損失を出している,8,4,29
2023/10/04 11:55:27 AM GMT+9,9kzoh9x9,908,はい、わかりやすかったです,いいえ、簡単でした,売り買いしたことがない,売り買いしたことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,ネットオークションで購入したことがない,該当なし,即決価格で購入した場合がある,即決価格が評価額を下回っていたため。,ネットでの評判を確認したり、他の誰かに一度相談してから購入するかどうかを決める,比較的混んでいない時間帯まで待ってから出かける,くじ５：賞金A＝1200円、賞金B＝6000円,3308円,25,3,47,100,2000,10,20,損失を出している,50,4,30
